"Age (years)","Series 1 (y)","Series 1 (value)"
32,"Brain - Hypothalamus",-0.9999709837599
32,"Small Intestine - Terminal Ileum",-0.908046220155092
32,"Brain - Anterior cingulate cortex (BA24)",-0.826489057201445
32,"Brain - Caudate (basal ganglia)",-0.882708204719831
32,"Brain - Substantia nigra",-0.501543642881854
32,"Heart - Left Ventricle",0.138911865957362
32,"Muscle - Skeletal",-1.26624250161979
32,"Brain - Amygdala",-0.972642700054552
32,"Skin - Sun Exposed (Lower leg)",-0.930569294390494
32,"Cells - Cultured fibroblasts",-0.496375105457213
32,"Colon - Transverse",-0.877644446759424
32,"Ovary",1.06675747360612
32,"Uterus",0.881300537117103
32,"Artery - Coronary",1.04378327510599
32,"Minor Salivary Gland",1.3167153705188
32,"Brain - Nucleus accumbens (basal ganglia)",0.576604240196801
32,"Testis",1.10546488680901
32,"Brain - Spinal cord (cervical c-1)",0.0272056851216152
32,"Cells - EBV-transformed lymphocytes",-0.262816386674629
32,"Colon - Sigmoid",0.639715030317239
32,"Heart - Atrial Appendage",0.852556716864935
32,"Pituitary",0.40430511501081
32,"Brain - Cortex",0.42043657880087
32,"Lung",0.777341805785622
32,"Adipose - Visceral (Omentum)",-0.0754979838643463
32,"Brain - Putamen (basal ganglia)",0.645309911282541
32,"Nerve - Tibial",0.517378897101998
32,"Esophagus - Mucosa",0.401244180847661
32,"Stomach",0.523582773660835
32,"Esophagus - Muscularis",1.24917615212397
32,"Brain - Hippocampus",0.577758101319888
32,"Prostate",0.173175189459708
32,"Skin - Not Sun Exposed (Suprapubic)",-0.0132203175295649
32,"Artery - Aorta",0.459342984657436
32,"Pancreas",0.522098940037642
32,"Brain - Frontal Cortex (BA9)",-0.631092225784069
32,"Spleen",-0.391179784670487
