"Age (years)","Series 1 (y)","Series 1 (value)"
32,"Lung",-0.64200136416637
32,"Colon - Sigmoid",-0.569699302626436
32,"Pituitary",-0.424308417857013
32,"Adipose - Visceral (Omentum)",-0.111783331395882
32,"Brain - Cortex",0.303000008168754
32,"Brain - Hippocampus",0.0247885877877011
32,"Heart - Atrial Appendage",-0.113593968134505
32,"Skin - Not Sun Exposed (Suprapubic)",0.645994039833714
32,"Vagina",0.739299768881063
32,"Uterus",0.796898025577778
32,"Brain - Substantia nigra",1.25026778137703
32,"Small Intestine - Terminal Ileum",1.29045602813518
32,"Nerve - Tibial",0.475894623739839
32,"Brain - Cerebellar Hemisphere",0.541540079173449
32,"Brain - Frontal Cortex (BA9)",0.677010880134548
32,"Muscle - Skeletal",0.365563017826851
