GeneID,SRR7885667,SRR7885671
LOC101137216,1.477067,3.613716
LOC101137218,0.0,0.0
LOC101137229,31.44371,29.371395
LOC101137237,35.54007,39.574417
LOC101137249,0.011143,0.009056
LOC101137272,0.428556,0.0
LOC101137298,0.075038,0.0
LOC101137306,221.094986,155.98111
LOC101137310,39.183987,42.604271
LOC101137311,13.112221,9.176772
LOC101137313,0.0,0.0
LOC101137328,0.0,0.0
LOC101137341,0.0,0.0
LOC101137349,0.0,0.0
LOC101137366,2.995467,4.157117
LOC101137381,0.616938,2.440679
LOC101137406,0.0,0.0
LOC101137409,0.0,0.0
LOC101137423,0.0,0.0
LOC101137431,0.0,0.0
LOC101137437,0.854242,0.505163
LOC101137455,0.539257,0.0
LOC101137457,0.912653,0.324056
LOC101137461,0.892382,1.110497
LOC101137462,3.030075,2.992069
LOC101137471,4.759194,2.584447
LOC101137472,1.160191,0.453103
LOC101137478,127.636116,145.031509
LOC101137479,9.711288,0.508962
LOC101137485,0.0,0.0
LOC101137509,0.0,0.0
LOC101137510,0.037916,0.0
LOC101137537,148.830322,104.892982
LOC101137570,0.246743,0.283881
LOC101137572,0.347853,0.095594
LOC101137618,0.101936,0.0
LOC101137639,29.850842,18.566103
LOC101137651,0.899079,0.132682
LOC101137655,3.973621,5.165649
LOC101137661,7.622035,0.0
LOC101137664,0.0,0.0
LOC101137667,36.413376,36.542599
LOC101137671,0.12681,0.0
LOC101137681,0.0,0.0
LOC101137683,0.145741,0.302643
LOC101137790,0.0,0.0
LOC101137799,0.014255,0.0
LOC101137801,0.0,0.0
LOC101137804,0.473975,0.577972
LOC101137823,0.00523,0.0
LOC101137832,28.423349,33.987839
LOC101137833,117.191132,83.972153
LOC101137841,0.630399,0.836356
LOC101137843,6.206174,9.972604
LOC101137860,154.762436,107.304077
LOC101137874,0.21807,0.031676
LOC101137900,3.196752,7.745022
LOC101137912,0.077044,0.030925
LOC101137916,0.0,0.0
LOC101137932,6.913026,0.310722
LOC101137955,1.547022,0.0
LOC101137976,0.480284,0.343817
LOC101137977,0.0,0.0
LOC101137992,678.39093,586.269531
LOC101138009,4.058839,3.021209
LOC101138016,0.0,0.0
LOC101138022,0.0,0.0
LOC101138028,0.04552,0.0
LOC101138029,0.210995,0.262824
LOC101138040,0.066149,0.130781
LOC101138059,0.734839,1.254856
LOC101138066,9.182331,5.126869
LOC101138073,0.359989,0.024587
LOC101138086,0.0,0.0
LOC101138087,0.089718,0.0
LOC101138091,3.577214,2.042466
LOC101138121,61.015091,64.368729
LOC101138124,0.067073,0.0
LOC101138206,14.005349,13.941472
LOC101138209,0.063495,0.032323
LOC101138215,0.496098,1.222635
LOC101138219,8.425183,12.077864
LOC101138237,0.0,0.0
LOC101138261,0.0,0.0
LOC101138263,0.0,0.0
LOC101138267,0.0,0.0
LOC101138287,153.55632,104.015602
LOC101138289,0.0,0.114192
LOC101138303,0.136005,0.0
LOC101138318,12.253327,10.111474
LOC101138336,0.0,0.0
LOC101138345,0.041231,0.015892
LOC101138362,0.0,0.0
LOC101138407,0.118948,0.105507
LOC101138450,0.115429,0.0
LOC101138463,0.0,0.0
LOC101138465,193.786163,459.400909
LOC101138466,0.0,0.0
LOC101138472,0.528207,0.296418
LOC101138538,2.770791,4.617539
LOC101138541,18.93652,16.139923
LOC101138564,0.331792,0.076305
LOC101138588,0.781435,0.289527
LOC101138601,0.224597,0.046975
LOC101138607,3.995163,2.494894
LOC101138621,2.202203,0.606122
LOC101138622,0.339301,0.0
LOC101138643,0.0,0.0
LOC101138645,0.235057,0.0
LOC101138661,0.0,0.0
LOC101138674,0.234567,0.0
LOC101138707,0.0,0.0
LOC101138749,0.0,0.0
LOC101138765,58.619972,48.658588
LOC101138784,33.125027,28.155769
LOC101138791,0.342804,0.275275
LOC101138809,0.0,0.0
LOC101138851,173.503342,123.44426
LOC101138853,120.915604,153.812408
LOC101138854,0.007516,0.003875
LOC101138859,16.769718,14.323973
LOC101138888,0.0,0.0
LOC101138893,3.684573,2.273032
LOC101138894,0.0,0.0
LOC101138906,0.081701,0.107674
LOC101138909,0.784653,0.665971
LOC101138917,4.77851,2.956231
LOC101138935,46.866348,72.651001
LOC101138942,188.469299,153.148392
LOC101138952,14.111294,19.220314
LOC101138975,5.789093,5.523536
LOC101138981,0.0,0.0
LOC101139012,0.0,0.0
LOC101139034,0.0,0.0
LOC101139036,0.0,0.0
LOC101139046,5.017517,2.855172
LOC101139056,0.340572,0.158429
LOC101139066,0.0,0.0
LOC101139086,0.00677,0.0
LOC101139087,2.659935,1.483225
LOC101139095,0.155024,0.217734
LOC101139117,0.0,0.0
LOC101139139,0.445023,0.398263
LOC101139142,0.0,0.0
LOC101139146,2.793386,3.796527
LOC101139163,14.822904,9.922688
LOC101139165,0.0,0.0
LOC101139166,0.0,0.0
LOC101139167,19.128454,14.10823
LOC101139171,0.055259,0.0
LOC101139226,0.367613,0.0
LOC101139234,0.959849,0.623506
LOC101139242,0.268268,0.127988
LOC101139256,0.427379,0.108575
LOC101139259,0.549272,0.349017
LOC101139279,1.939552,0.398297
LOC101139294,0.357931,0.568054
LOC101139323,0.0,0.0
LOC101139336,0.03164,0.0
LOC101139337,0.704023,0.401236
LOC101139358,3.727164,3.88639
LOC101139359,0.0,0.0
LOC101139366,0.19605,0.106205
LOC101139367,0.221607,0.0
LOC101139383,97.786407,81.505424
LOC101139392,0.100121,0.0
LOC101139396,0.0,0.0
LOC101139401,0.083439,0.176326
LOC101139443,0.433836,0.232819
LOC101139456,0.123991,0.0
LOC101139472,74.835945,64.102356
LOC101139475,1.493755,3.100693
LOC101139488,0.0,0.0
LOC101139491,0.0,0.0
LOC101139500,0.084968,0.051617
LOC101139531,0.0,0.0
LOC101139541,3.690851,2.08795
LOC101139558,2.085377,1.24387
LOC101139594,93.867455,83.442642
LOC101139600,0.0,0.0
LOC101139612,10.509806,4.470416
LOC101139613,0.054645,0.0
LOC101139634,0.410232,0.290288
LOC101139668,0.0,0.0
LOC101139671,0.0,0.0
LOC101139685,4.256796,3.130246
LOC101139693,4.364808,3.416595
LOC101139701,0.0,0.0
LOC101139703,0.0,0.0
LOC101139707,1.921955,2.031871
LOC101139713,0.0,0.074997
LOC101139714,0.745871,0.730491
LOC101139737,0.0,0.0
LOC101139746,21.289101,26.851278
LOC101139807,15.141021,14.161046
LOC101139838,0.417494,0.0
LOC101139849,0.0,0.0
LOC101139876,0.119838,0.0
LOC101139904,0.0,0.246715
LOC101139911,13.076154,17.624321
LOC101139924,0.100771,0.019453
LOC101139958,0.0,0.0
LOC101139966,32.776226,21.863684
LOC101139980,0.127814,0.431552
LOC101139991,0.0,0.0
LOC101140002,10.393373,12.449354
LOC101140029,1.836506,1.118163
LOC101140030,0.832274,0.0
LOC101140047,0.0,0.0
LOC101140048,1.438017,0.0
LOC101140067,3.654188,2.976718
LOC101140074,0.0,0.026173
LOC101140082,0.0,0.0
LOC101140090,1.59223,1.049388
LOC101140163,1.861535,2.052664
LOC101140183,1.614476,1.881722
LOC101140185,0.0,0.0
LOC101140204,0.0,0.0
LOC101140208,0.0,0.0
LOC101140215,0.0,0.0
LOC101140217,0.0,0.0
LOC101140222,0.0,0.0
LOC101140244,0.0,0.0
LOC101140249,0.0,0.0
LOC101140265,1.396451,1.422851
LOC101140294,0.0,0.0
LOC101140310,7.740549,8.998621
LOC101140340,0.194838,0.016513
LOC101140345,96.388107,142.832169
LOC101140352,1.828158,1.850793
LOC101140357,0.0,0.0
LOC101140367,0.0,0.0
LOC101140375,0.0,0.0
LOC101140376,0.0,0.0
LOC101140382,0.0,0.0
LOC101140391,0.0,0.0
LOC101140402,0.108412,0.0
LOC101140412,0.0,0.0
LOC101140413,0.0,0.0
LOC101140422,14.17918,12.801708
LOC101140424,1.915174,2.532926
LOC101140427,0.0,0.0
LOC101140430,8.067941,8.724974
LOC101140436,0.0,0.0
LOC101140496,0.0,0.0
LOC101140501,0.0,0.0
LOC101140542,6.624241,0.879832
LOC101140560,0.11281,0.0
LOC101140563,0.0,0.0
LOC101140564,0.0,0.0
LOC101140568,0.0,0.0
LOC101140577,0.0,0.0
LOC101140579,0.0,0.0
LOC101140583,0.0,0.0
LOC101140585,0.0,0.519584
LOC101140615,0.075422,0.047661
LOC101140616,0.0,0.0
LOC101140620,0.0,0.0
LOC101140627,0.283903,0.224453
LOC101140637,1.316221,1.059304
LOC101140640,4.395098,4.484119
LOC101140641,0.749056,0.0
LOC101140649,15.757538,26.480904
LOC101140653,0.0,0.0
LOC101140659,0.215062,1.18738
LOC101140666,1.956406,1.825778
LOC101140681,0.0,0.0
LOC101140703,3.801508,1.497325
LOC101140727,0.583863,0.602965
LOC101140736,0.249897,0.328352
LOC101140738,0.0,0.0
LOC101140742,0.032999,0.0
LOC101140761,0.352984,0.58598
LOC101140763,0.0,0.0
LOC101140776,0.0,0.0
LOC101140783,30.954662,26.558039
LOC101140790,8.750345,5.931385
LOC101140792,0.0,0.0
LOC101140821,0.0,0.0
LOC101140827,0.0,0.0
LOC101140842,2.398644,0.921665
LOC101140852,0.0,0.0
LOC101140862,3.483153,0.0
LOC101140864,0.0,0.0
LOC101140873,0.635,0.345884
LOC101140878,110.130272,125.172493
LOC101140892,7.419384,0.952275
LOC101140913,0.0,0.0
LOC101140932,5.916805,4.115594
LOC101140953,14.768151,13.379497
LOC101140955,124.914459,129.134064
LOC101140962,0.0,0.0
LOC101140964,0.0,0.0
LOC101140969,1.316437,4.120285
LOC101140972,0.266112,0.179401
LOC101140974,0.0,0.0
LOC101141008,0.0,0.0
LOC101141025,0.106653,0.0
LOC101141027,11.95753,16.3965
LOC101141032,0.004909,0.0
LOC101141033,10.933359,16.557629
LOC101141038,8.446744,5.994743
LOC101141047,0.0,0.0
LOC101141051,0.258332,0.089552
LOC101141053,0.0,0.0
LOC101141058,0.524874,0.290349
LOC101141070,0.0,0.0
LOC101141087,4.472116,1.635975
LOC101141118,0.011346,0.020693
LOC101141121,3.238601,2.665156
LOC101141122,0.0,0.0
LOC101141132,4.168806,4.012773
LOC101141135,0.0,0.0
LOC101141136,0.306407,2.714168
LOC101141171,70.59993,86.163605
LOC101141178,0.0,0.0
LOC101141197,0.0,0.072128
LOC101141204,0.0,0.0
LOC101141213,0.883193,0.41122
LOC101141243,0.029979,0.045894
LOC101141269,4.617347,3.602041
LOC101141279,58.557507,9.742609
LOC101141284,0.365855,0.293515
LOC101141290,3.386262,1.872248
LOC101141296,0.0,0.0
LOC101141331,0.0,0.0
LOC101141346,30.509781,24.068333
LOC101141363,0.0,0.0
LOC101141368,1.793431,1.345287
LOC101141388,0.0,0.0
LOC101141395,0.0,0.0
LOC101141419,0.0,0.006686
LOC101141427,0.082332,0.077307
LOC101141440,14.988326,14.578588
LOC101141446,0.153612,0.0
LOC101141448,0.0,0.0
LOC101141473,0.228169,0.093021
LOC101141483,3.899303,6.081537
LOC101141498,0.0,0.0
LOC101141502,0.0,0.0
LOC101141507,0.0,0.04746
LOC101141508,0.427615,0.0
LOC101141509,0.0,0.0
LOC101141518,0.0,0.0
LOC101141519,0.0,0.0
LOC101141522,0.014758,0.0
LOC101141530,0.0,0.0
LOC101141535,8.139883,3.767504
LOC101141537,0.188038,0.058028
LOC101141543,0.0,0.0
LOC101141544,0.193742,0.0
LOC101141562,0.972922,1.043767
LOC101141568,0.161983,0.068255
LOC101141573,22.564526,20.253874
LOC101141577,0.0,0.0
LOC101141583,0.0,0.0
LOC101141607,0.0,0.0
LOC101141609,0.696953,0.0
LOC101141666,0.150484,0.035615
LOC101141667,0.0,0.0
LOC101141672,1.168052,1.141655
LOC101141682,0.0,0.0
LOC101141689,0.064581,0.0
LOC101141707,0.551979,0.0
LOC101141712,0.0,0.0
LOC101141716,0.309068,0.0
LOC101141731,0.150454,0.077086
LOC101141751,0.993903,0.4258
LOC101141762,41.480625,46.624512
LOC101141782,0.0,0.0
LOC101141783,27.886824,32.204884
LOC101141789,0.147135,1.435551
LOC101141790,0.0,0.172453
LOC101141792,9.176086,12.53752
LOC101141797,0.20886,0.0
LOC101141801,0.0,0.0
LOC101141821,42.875462,56.385765
LOC101141853,0.074579,0.263999
LOC101141855,5.060854,6.04374
LOC101141856,0.055293,0.130259
LOC101141868,0.0,0.0
LOC101141881,8.991265,8.29904
LOC101141891,0.0,0.0
LOC101141893,0.757804,0.0
LOC101141921,0.0,0.0
LOC101141934,6.485803,3.595832
LOC101141937,0.0,0.0
LOC101141967,0.0,0.0
LOC101141974,108.560371,100.155907
LOC101141984,0.0,0.0
LOC101141990,1.902368,2.011286
LOC101142012,0.0,0.0
LOC101142047,0.632435,0.680649
LOC101142049,0.124491,0.0
LOC101142064,1.040662,1.088122
LOC101142067,0.0,0.0
LOC101142070,0.784084,0.0
LOC101142072,0.0,0.0
LOC101142075,0.373111,0.0
LOC101142088,3.093565,2.296234
LOC101142093,0.0,0.0
LOC101142095,0.0,0.0
LOC101142104,0.0,0.0
LOC101142132,0.283566,0.341236
LOC101142134,5.946494,5.985078
LOC101142138,10.093664,10.251591
LOC101142148,60.161736,53.576347
LOC101142162,0.025767,0.041356
LOC101142167,0.0,0.0
LOC101142173,0.542383,0.639095
LOC101142199,0.669,0.309232
LOC101142220,174.024994,146.837997
LOC101142237,0.0,0.0
LOC101142249,0.355,0.0
LOC101142270,0.0,0.0
LOC101142289,0.0,0.0
LOC101142327,0.644584,0.0
LOC101142332,0.0,0.0
LOC101142341,0.538027,0.29609
LOC101142351,0.720913,0.175901
LOC101142358,0.0,0.0
LOC101142361,0.546731,0.185543
LOC101142362,0.0,0.0
LOC101142371,5.730335,5.84324
LOC101142376,0.0,0.531306
LOC101142411,0.0,0.0
LOC101142417,0.0,0.0
LOC101142418,0.0,0.0
LOC101142420,0.017946,0.0
LOC101142455,0.702075,0.0
LOC101142457,19.639431,6.218563
LOC101142482,0.0,0.0
LOC101142488,0.0,0.0
LOC101142496,0.517383,0.794155
LOC101142502,6.430461,4.637407
LOC101142508,5.465778,8.616208
LOC101142515,0.0,0.0
LOC101142525,0.409138,0.16812
LOC101142541,4.230777,7.276642
LOC101142542,4.480903,7.040085
LOC101142549,0.0,0.0
LOC101142567,0.0,0.0
LOC101142601,0.0,0.0
LOC101142644,59.478931,54.16256
LOC101142645,0.0,0.002878
LOC101142646,5.496551,7.835107
LOC101142648,0.0,0.435068
LOC101142657,25.213791,5.668674
LOC101142660,0.0,0.0
LOC101142669,1.083535,1.044234
LOC101142673,0.0,0.0
LOC101142679,3073.272705,2385.469238
LOC101142692,0.0,0.0
LOC101142701,0.443836,1.147292
LOC101142721,23.865509,25.13485
LOC101142728,0.0,0.0
LOC101142730,0.302894,0.096452
LOC101142736,0.0,0.0
LOC101142742,0.45163,0.430149
LOC101142762,1.424476,0.029486
LOC101142765,0.0,0.0
LOC101142783,8.627219,10.176311
LOC101142804,0.276565,0.254503
LOC101142809,0.0,0.0
LOC101142814,0.0,0.0
LOC101142817,79.293381,73.957458
LOC101142845,0.175975,0.0
LOC101142849,0.505024,0.011416
LOC101142859,1.131366,1.742194
LOC101142869,4.805602,2.309619
LOC101142890,0.821662,0.576322
LOC101142892,11.265025,41.170841
LOC101142901,0.0,0.0
LOC101142904,23.774191,20.079844
LOC101142908,8.346088,6.814081
LOC101142918,23.543491,23.272991
LOC101142938,5.790401,4.352065
LOC101142993,0.014546,0.020497
LOC101142994,6.094289,0.721423
LOC101142995,0.0,0.0
LOC101142996,0.0,0.0
LOC101142998,67.71257,5.729895
LOC101142999,0.0,0.0
LOC101143010,0.178629,0.289018
LOC101143011,1.800946,0.66584
LOC101143014,5.084464,7.158714
LOC101143037,1.622246,0.769646
LOC101143038,15.738268,27.584641
LOC101143083,18.87154,14.463404
LOC101143084,0.0,0.0
LOC101143108,0.160659,0.0
LOC101143138,82.153854,208.795181
LOC101143142,13.336929,50.736366
LOC101143155,0.260709,0.127819
LOC101143161,0.0,0.0
LOC101143175,0.787591,0.522683
LOC101143179,0.16508,0.098737
LOC101143194,10.545645,15.470872
LOC101143204,14.545804,13.594136
LOC101143221,0.0,0.0
LOC101143223,25.765062,28.029312
LOC101143267,0.0,0.125993
LOC101143270,0.0,0.0
LOC101143280,0.355974,1.746304
LOC101143299,765.872559,587.302795
LOC101143315,0.005937,0.024689
LOC101143316,0.0,0.0
LOC101143327,0.605662,0.211919
LOC101143334,3.299134,3.541295
LOC101143339,0.0,0.0
LOC101143340,1.636491,1.515286
LOC101143341,0.0,0.0
LOC101143381,5.080482,4.493544
LOC101143384,0.0,0.0
LOC101143399,0.0,0.0
LOC101143400,0.172799,0.128975
LOC101143406,3.640426,3.782281
LOC101143413,158.720673,89.58046
LOC101143415,0.0,0.0
LOC101143444,0.272299,0.063812
LOC101143448,0.0,0.0
LOC101143453,0.0,0.0
LOC101143460,0.804544,0.947435
LOC101143472,0.0,0.0
LOC101143487,0.775322,0.46084
LOC101143489,0.466305,0.0
LOC101143506,34.637585,23.933851
LOC101143516,10.782823,13.797976
LOC101143535,0.063753,0.0
LOC101143538,0.555007,0.077191
LOC101143553,0.083408,0.045567
LOC101143562,0.0,0.0
LOC101143564,1.443843,1.468859
LOC101143570,0.0,0.0
LOC101143578,4.986769,7.087864
LOC101143583,0.0,0.0
LOC101143587,0.0,0.0
LOC101143588,35.489391,43.909657
LOC101143607,0.942369,1.351369
LOC101143621,0.309355,0.95523
LOC101143635,0.0,0.0
LOC101143639,0.0,0.0
LOC101143646,0.0,0.0
LOC101143657,0.383575,0.119514
LOC101143668,0.198121,0.0
LOC101143671,0.160725,0.0
LOC101143675,0.0,0.0
LOC101143702,0.851463,0.366033
LOC101143714,0.156658,0.034124
LOC101143734,0.245037,0.0
LOC101143741,0.620198,1.192943
LOC101143746,0.0,0.281113
LOC101143752,0.0,0.0
LOC101143769,0.773516,1.179278
LOC101143804,0.0,0.0
LOC101143818,16.172674,7.779627
LOC101143820,14.862169,30.944853
LOC101143828,0.256316,0.109569
LOC101143844,19.362772,12.977332
LOC101143855,67.602043,62.527588
LOC101143859,2.489962,1.418611
LOC101143862,0.0,0.0
LOC101143875,5.65016,1.007904
LOC101143885,0.0,0.0
LOC101143886,0.827252,0.335371
LOC101143887,0.329248,0.470229
LOC101143892,0.0,0.0
LOC101143893,0.0,0.0
LOC101143900,0.0,0.0
LOC101143909,0.0,0.0
LOC101143914,0.122234,0.0
LOC101143959,0.0,0.0
LOC101143962,0.010613,0.0
LOC101143964,0.702801,0.531975
LOC101143982,70.059265,47.245068
LOC101144003,0.0,0.0
LOC101144007,4.552359,5.526235
LOC101144011,0.0,0.0
LOC101144016,0.325081,0.0
LOC101144017,6.070456,5.914305
LOC101144023,21.258131,24.025784
LOC101144027,6.178502,5.087363
LOC101144033,0.233186,0.088608
LOC101144043,0.0,0.0
LOC101144055,0.039795,0.0
LOC101144070,0.734867,0.319251
LOC101144080,0.0,0.0
LOC101144084,0.042196,0.0
LOC101144085,0.0,0.0
LOC101144102,6.102435,6.095615
LOC101144105,0.0,0.0
LOC101144110,0.0,0.0
LOC101144119,0.002828,0.008656
LOC101144120,192.630859,104.349846
LOC101144123,0.707469,0.145218
LOC101144125,0.0,0.0
LOC101144131,28.07242,21.733421
LOC101144132,0.0,0.0
LOC101144146,70.078995,56.237404
LOC101144197,2566.47168,2122.531494
LOC101144247,1.958407,6.168241
LOC101144253,0.0,0.0
LOC101144260,14.064356,14.577421
LOC101144261,3.515233,5.073938
LOC101144267,0.0,0.0
LOC101144268,0.0,0.0
LOC101144282,0.0,0.0
LOC101144284,0.0,0.0
LOC101144307,0.0,0.0
LOC101144335,0.363434,0.037152
LOC101144336,0.058863,0.075537
LOC101144369,0.468711,6.628226
LOC101144371,0.0,0.0
LOC101144382,1.325436,1.524121
LOC101144397,0.003928,0.0
LOC101144419,0.551888,0.55139
LOC101144420,0.0,0.0
LOC101144435,122.061722,81.76696
LOC101144465,0.0,0.0
LOC101144471,26.667101,35.060593
LOC101144484,0.525285,0.340686
LOC101144502,0.0,0.0
LOC101144515,1.009006,0.960968
LOC101144538,0.0,0.0
LOC101144541,4.070549,1.024231
LOC101144552,3.819252,4.038622
LOC101144618,0.0,0.0
LOC101144634,3.501532,4.376786
LOC101144637,0.0,0.0
LOC101144642,40.089554,35.913338
LOC101144649,2.4684,3.667412
LOC101144663,0.967352,0.36203
LOC101144665,2.98706,1.715293
LOC101144695,5.602076,3.477856
LOC101144699,7.030622,2.190885
LOC101144715,1.796056,0.0
LOC101144717,1.821163,1.143016
LOC101144735,0.0,0.0
LOC101144751,0.0,0.0
LOC101144761,0.0,0.0
LOC101144800,0.301215,0.064738
LOC101144812,3.092538,0.0
LOC101144819,0.0,0.0
LOC101144823,0.015388,0.0
LOC101144838,13.386523,22.216955
LOC101144847,0.0,0.0
LOC101144853,0.0,0.0
LOC101144860,6.585387,0.448901
LOC101144863,0.201405,0.233
LOC101144883,0.191214,0.148095
LOC101144904,1.082324,2.654031
LOC101144910,3.802311,3.714566
LOC101144919,7.895646,6.432827
LOC101144921,0.080995,0.28389
LOC101144925,0.0,0.0
LOC101144932,1.070202,0.782507
LOC101144936,6.91989,8.459129
LOC101144947,88.072563,135.414413
LOC101144966,24.126169,17.590208
LOC101144968,16.643932,11.004036
LOC101144974,1.955244,0.306196
LOC101144977,1.24793,1.111498
LOC101144987,316.088226,297.935822
LOC101144988,0.399191,0.182307
LOC101144999,0.0,0.0
LOC101145011,0.0,0.0
LOC101145012,0.0,0.0
LOC101145021,0.0,0.0
LOC101145031,0.0,0.0
LOC101145040,0.450731,0.237721
LOC101145047,42.144569,45.705158
LOC101145065,0.0,0.0
LOC101145089,0.718812,0.930952
LOC101145093,4.453135,5.025119
LOC101145100,0.0,0.138143
LOC101145104,1.905026,1.40735
LOC101145105,0.0,0.0
LOC101145121,0.0,0.0
LOC101145137,0.0,0.0
LOC101145155,0.0,0.0
LOC101145168,0.0,0.0
LOC101145202,2.136767,2.434895
LOC101145213,0.0,0.0
LOC101145215,1.276239,4.171703
LOC101145227,0.0,0.0
LOC101145269,0.839595,0.0
LOC101145287,0.0,0.0
LOC101145290,0.0,0.0
LOC101145317,0.0,0.0
LOC101145336,3.358726,1.957754
LOC101145339,0.225434,0.171459
LOC101145348,8.567768,12.080035
LOC101145356,0.0,0.0
LOC101145365,0.0,0.0
LOC101145367,5.546109,0.587815
LOC101145374,0.0,0.0
LOC101145389,0.0,0.0
LOC101145393,0.064026,0.0
LOC101145396,0.0,0.0
LOC101145399,434.846954,358.740356
LOC101145450,0.0,0.0
LOC101145457,0.0,0.0
LOC101145461,1.374709,1.611588
LOC101145464,0.0,0.0
LOC101145465,53.334171,6.30402
LOC101145468,0.0,0.0
LOC101145482,0.285961,0.152224
LOC101145497,4.189764,12.054039
LOC101145504,1.577261,0.997786
LOC101145522,0.0,0.0
LOC101145540,0.0,0.090868
LOC101145547,0.0,0.0
LOC101145584,0.0,0.0
LOC101145597,0.941247,0.298243
LOC101145599,1.994882,5.159697
LOC101145660,0.721801,0.785582
LOC101145662,0.0,0.0
LOC101145696,0.0,0.0
LOC101145711,46.407959,45.559708
LOC101145725,0.0,0.0
LOC101145738,0.0,0.0
LOC101145740,0.0,0.0
LOC101145751,0.0,0.0
LOC101145780,35.764706,30.89019
LOC101145787,0.747762,0.332258
LOC101145794,2.224188,2.371445
LOC101145796,6.028583,3.986471
LOC101145823,1.487088,1.166847
LOC101145825,26.303301,27.437712
LOC101145832,0.97562,1.349972
LOC101145835,0.973273,1.32084
LOC101145839,13.015388,16.513102
LOC101145878,0.01851,0.0
LOC101145879,0.019231,0.052423
LOC101145881,0.0,0.0
LOC101145885,0.0,0.0
LOC101145896,0.0,0.0
LOC101145908,0.053183,0.0
LOC101145937,1.683771,1.807742
LOC101145945,2.231997,2.842404
LOC101145965,28.10548,27.557756
LOC101145971,23.166534,49.213081
LOC101145974,1.976536,0.625068
LOC101145975,30.938477,30.910841
LOC101145977,0.0,0.0
LOC101145989,2.574344,3.700164
LOC101146004,26.111946,23.427074
LOC101146005,0.084444,0.088265
LOC101146011,0.0,0.0
LOC101146022,0.918824,0.531017
LOC101146023,0.259612,1.113731
LOC101146037,36.821327,25.152092
LOC101146101,0.414297,0.533073
LOC101146103,0.0,0.0
LOC101146118,0.0,0.0
LOC101146120,6.397453,4.778987
LOC101146124,0.257487,0.177401
LOC101146129,0.059515,0.055144
LOC101146140,0.151261,0.0
LOC101146163,0.084151,0.225589
LOC101146167,0.0,0.0
LOC101146184,0.327205,0.438321
LOC101146185,0.0,0.0
LOC101146186,4.179264,3.732666
LOC101146188,0.0,0.0
LOC101146197,6.571054,6.792251
LOC101146213,10.194406,11.474488
LOC101146216,0.0,0.0
LOC101146227,2.476308,1.156796
LOC101146232,0.0,0.0
LOC101146236,0.0,0.0
LOC101146246,14.809205,13.115003
LOC101146256,0.965585,0.398223
LOC101146257,0.0,0.0
LOC101146259,0.728031,0.572755
LOC101146261,0.111061,0.0
LOC101146267,0.0,0.0
LOC101146296,0.0,0.0
LOC101146301,0.0,0.0
LOC101146303,0.0,0.0
LOC101146307,0.123428,0.229424
LOC101146324,18.854982,8.016215
LOC101146343,0.0,0.0
LOC101146351,0.0,0.0
LOC101146370,0.0,0.0
LOC101146371,23.34239,24.087667
LOC101146388,0.0,0.0
LOC101146405,7.751698,4.324912
LOC101146410,17.175238,3.283246
LOC101146453,0.0,0.0
LOC101146454,0.327199,0.0
LOC101146458,0.0,0.0
LOC101146468,0.0,0.0
LOC101146492,78.945198,70.068672
LOC101146493,0.0,0.0
LOC101146509,32.355877,32.755127
LOC101146511,0.59212,0.362627
LOC101146516,0.0,0.0
LOC101146538,0.0,0.0
LOC101146541,314.787781,296.667725
LOC101146543,48.926155,56.505287
