GeneID,SRR8750397,SRR8750398,SRR8750399
ANAPC2,46.621475,40.48143,28.125467
ANAPC4,12.819034,15.380713,13.91758
ANAPC5,96.639732,72.011665,42.496525
ANAPC7,44.363773,34.463757,23.322258
ANG,2.844538,2.54266,0.407522
ANGEL1,22.693127,10.553115,13.012692
ANGEL2,19.860228,15.900236,15.095906
ANGPT1,3.288405,0.839135,0.717963
ANGPT2,0.434286,2.612952,0.734267
ANGPT4,1.761074,2.580589,0.877544
ANGPTL1,0.679506,0.536191,1.387291
ANGPTL2,4.972326,2.995317,4.378018
ANGPTL3,0.040894,0.289347,0.022499
ANGPTL4,9.003346,10.463112,2.132244
ANGPTL5,2.286361,1.155671,0.0
ANGPTL6,2.022676,5.818662,1.225045
ANGPTL7,0.588595,1.938169,0.20394
ANGPTL8,0.995124,5.210999,0.789364
ANHX,0.22719,4.221972,0.141479
ANK1,10.928452,8.191147,3.049234
ANK2,109.573067,65.227348,44.046364
ANK3,33.249561,16.397558,21.324297
ANKAR,0.540418,1.303512,0.662275
ANKDD1A,23.828032,18.630795,9.529937
ANKDD1B,1.000013,1.949525,0.484239
ANKEF1,0.327869,0.569211,0.195568
ANKFN1,0.8794,0.78178,0.535136
ANKFY1,27.487904,17.372099,13.038636
ANKH,134.660049,59.28371,68.445595
ANKHD1,21.753799,26.284904,28.678083
ANKIB1,20.069504,12.83405,19.353939
ANKK1,0.0,0.818577,0.0
ANKLE1,1.12813,2.097147,0.250867
