GeneID,SRR6190084,SRR6190090,SRR6190096
ALG11,23.702351,34.404243,28.666935
ALG12,46.23679,44.115166,41.987125
ALG13,17.188652,23.739424,17.196934
ALG14,8.52042,7.783919,7.138529
ALG1L,1.475579,1.849724,0.0
ALG1L2,0.0,0.0,0.0
ALG2,24.213148,21.583548,17.970665
ALG3,96.466507,87.252754,89.090919
ALG5,85.077187,65.104805,82.278862
ALG6,19.381142,21.889143,18.140276
ALG8,47.622429,63.104252,65.069771
ALG9,10.35793,14.807962,13.794375
ALK,0.0,0.0,0.0
ALKAL1,0.0,0.0,0.0
ALKAL2,1.099966,0.0,0.460943
ALKBH1,14.293564,13.489486,14.559784
ALKBH2,17.694469,15.430172,22.540585
ALKBH3,25.519279,24.174494,26.735126
ALKBH4,12.302478,14.850739,16.150715
ALKBH5,93.148193,95.462891,87.2286
ALKBH6,22.563417,16.928034,16.761124
ALKBH7,42.312298,41.38979,72.331055
ALKBH8,4.44035,4.494337,8.53115
ALLC,0.0,0.0,0.0
ALMS1,6.080821,5.645151,9.151552
ALOX12,0.502553,0.0,0.398666
ALOX12B,0.0,0.0,0.0
ALOX15,0.0,0.0,0.0
ALOX15B,0.0,0.0,0.0
ALOX5,0.0,0.0,0.806044
ALOX5AP,0.0,0.0,0.449985
ALOXE3,0.0,0.0,0.0
ALPG,0.0,0.0,0.0
ALPI,0.0,0.0,0.0
ALPK1,4.88433,2.969002,3.615246
ALPK2,20.075079,15.353129,35.350483
ALPK3,0.0,0.0,0.0
ALPL,6.037422,0.913558,0.0
ALPP,0.0,0.0,0.0
ALS2,27.14938,26.425144,35.680882
ALS2CL,0.858665,0.270145,0.662521
ALX1,0.0,0.0,0.0
ALX3,2.07971,2.159383,1.538206
ALX4,0.373738,0.041177,0.286912
ALYREF,120.507767,207.933838,161.455154
AMACR,20.744234,7.834219,9.434202
AMBN,0.0,0.0,0.0
AMBP,0.0,0.0,0.0
AMBRA1,11.367413,10.887907,12.253619
AMD1,55.227898,78.836929,74.268974
AMDHD1,1.205906,1.696957,1.155263
AMDHD2,5.644968,5.199543,4.55912
AMELX,0.0,0.0,0.0
AMELY,0.0,0.0,0.0
AMER1,1.38929,1.247601,1.866195
AMER2,0.0,0.0,0.0
AMER3,0.0,0.0,0.0
AMFR,172.688995,160.21373,161.042053
AMH,0.0,0.0,0.0
AMHR2,0.0,0.0,0.0
AMIGO1,14.526767,5.622118,8.016697
AMIGO2,93.029701,79.800117,58.807159
AMIGO3,2.757967,2.714911,2.602993
AMMECR1,17.445141,18.931818,29.844322
AMMECR1L,27.136213,22.631405,29.416939
AMN,0.0,0.0,0.0
AMN1,7.180831,4.303396,6.323548
AMOT,1.268099,2.141164,1.929055
AMOTL1,56.089146,44.336575,44.448711
AMOTL2,168.805252,196.491348,193.657867
